A,0.38382447,0.7124914,-0.2051479,0.2475419,0.95567596,-0.7275517,0.47003543,0.74497426,-1.2434704,0.47992563,0.7246707,-1.9078216e-07,0.5007435,0.66238105,0.00045960507,0.54282117,0.61444575,-1.3948926e-05,0.5888033,0.5926549,-4.193057e-05,0.624341,0.5868709,-0.0002416637,0.57997775,0.61911285,-0.011166052,0.6212183,0.6404967,-0.013631666,0.6053524,0.6554289,-0.014145714,0.5860797,0.6555802,-0.014189815,0.58625793,0.66311294,-0.013517564,0.6206126,0.68109137,-0.011578484,0.6048973,0.69242984,-0.008276676,0.5863968,0.69166523,-0.007924884,0.5872083,0.7092604,-0.0146157155,0.61451083,0.72053283,-0.013033821,0.598892,0.7293459,-0.005270992,0.58188564,0.7284203,-0.0022114324,0.58454204,0.7541449,-0.015411188,0.6093979,0.7553269,-0.013787217,0.59311104,0.7617001,-0.004896385,0.57822174,0.76126546,0.0016166744
A,0.38729692,0.71101564,-0.20276272,0.2568919,0.9727948,-0.6882752,0.473576,0.7597109,-1.2256889,0.48294592,0.7305052,-1.5302852e-07,0.5000241,0.6672041,-0.00040789094,0.5417116,0.61753696,-0.00072402897,0.58821714,0.5962118,-0.0003808079,0.62362134,0.5945705,-9.367329e-06,0.5798979,0.6251275,-0.011236215,0.622614,0.6425203,-0.0147503335,0.60785943,0.65471816,-0.015317837,0.58816,0.65565026,-0.01478202,0.5862718,0.67062294,-0.01289188,0.6230741,0.6825253,-0.011765502,0.60822403,0.6921894,-0.008522151,0.5897842,0.6926163,-0.0077380366,0.58740824,0.71721447,-0.013600175,0.61549795,0.72388965,-0.012747719,0.60089594,0.73036796,-0.0053502214,0.5841409,0.73018956,-0.002152905,0.5852746,0.7620342,-0.014056139,0.6090852,0.7591898,-0.012364953,0.593714,0.7638974,-0.0038613852,0.5799878,0.76377964,0.0023390937
A,0.38696104,0.7109054,-0.19347164,0.26343423,0.97711533,-0.65444523,0.4804181,0.77768356,-1.125963,0.4818998,0.738746,-1.5685649e-07,0.50205094,0.67555416,-0.0008768671,0.5432327,0.62691045,-0.001211122,0.58944845,0.60639215,-0.0011172901,0.6246567,0.60070163,-0.0011331387,0.5804948,0.6356513,-0.009392861,0.6196813,0.6524173,-0.0129710855,0.6046632,0.66498935,-0.015015147,0.5863819,0.66512287,-0.01599222,0.5866749,0.68080807,-0.011293287,0.62130105,0.6931777,-0.010387519,0.6070197,0.70334756,-0.00820451,0.58889246,0.70340496,-0.008248452,0.5877505,0.7270555,-0.0124111585,0.61506516,0.73431367,-0.011732545,0.6010193,0.74196625,-0.0049982043,0.5841971,0.74172765,-0.002238436,0.58506715,0.7713158,-0.01341388,0.60935605,0.76966083,-0.012325674,0.59445155,0.7750069,-0.0040700245,0.57986224,0.7748468,0.0021779633
A,0.38710207,0.71082497,-0.17811695,0.28034103,1.0003136,-0.6204713,0.47965783,0.77680624,-1.0913371,0.48269343,0.7416385,-1.5544e-07,0.4997322,0.6795559,-0.0015817883,0.5423198,0.631055,-0.0018244411,0.5896041,0.6116537,-0.0013227569,0.6249681,0.61060065,-0.000704818,0.5796019,0.64000136,-0.009910157,0.62081724,0.6599895,-0.013725761,0.6062188,0.6724422,-0.015229682,0.58824635,0.6720657,-0.015623307,0.58558834,0.6846317,-0.011065495,0.6210414,0.70040035,-0.010328711,0.6070144,0.7104981,-0.0076996293,0.5898049,0.7089896,-0.007446845,0.58674717,0.7307772,-0.011609449,0.6142411,0.74153984,-0.0109738,0.6004181,0.7484182,-0.003997686,0.58452886,0.74608344,-0.0011973276,0.5846561,0.7756072,-0.012117587,0.6084291,0.7758019,-0.010654167,0.59391,0.78112924,-0.0026573683,0.5804758,0.77984625,0.0031247407
A,0.38752192,0.71441287,-0.17919987,0.26666194,0.97837365,-0.6268876,0.47887433,0.77698857,-1.1128156,0.4818375,0.73935753,-1.5528687e-07,0.5008882,0.6785688,0.00047742,0.5431348,0.6315539,0.00101106,0.5890269,0.6113361,0.00196057,0.62347233,0.60523105,0.0028916397,0.580652,0.64104295,-0.0074941916,0.6207646,0.6597726,-0.009252775,0.60520554,0.6713671,-0.00928765,0.58677924,0.6707779,-0.008770389,0.5861497,0.68502176,-0.009079725,0.62015855,0.69923276,-0.0069100936,0.6050283,0.7088054,-0.0037885206,0.58682925,0.7078276,-0.0031650623,0.5870018,0.7302943,-0.009765924,0.614051,0.73970634,-0.007815163,0.5991302,0.74684596,-0.00073374715,0.5823034,0.74545515,0.002045456,0.5848212,0.77432704,-0.010212214,0.6087639,0.7739063,-0.008240636,0.5928045,0.7796339,-9.38495e-05,0.5783333,0.7789272,0.005902562
A,0.38743204,0.7152761,-0.17960778,0.26029474,0.958123,-0.65375614,0.4786955,0.77659893,-1.1421849,0.4810481,0.73924685,-1.5597399e-07,0.5003673,0.6777299,-0.00053705776,0.5429098,0.6301306,-0.0005338934,0.58910704,0.6108311,-0.00010336349,0.62421864,0.6047501,0.0003824752,0.5810735,0.64029485,-0.0071504884,0.6212791,0.6605294,-0.010833924,0.6052485,0.67141366,-0.012964567,0.58624566,0.6703354,-0.013538344,0.58677185,0.68432385,-0.008379093,0.6204087,0.69852006,-0.0071497415,0.60485554,0.70771,-0.0050042025,0.58650124,0.70669925,-0.0048417957,0.5874442,0.72938216,-0.009041817,0.61384165,0.73898584,-0.007799765,0.5989537,0.7460051,-0.0012787555,0.58212423,0.7444012,0.0014217311,0.5849037,0.77312875,-0.009596947,0.6083201,0.77311444,-0.007819555,0.59229594,0.7784721,0.00010087148,0.5778191,0.7775467,0.0060941493
A,0.38674778,0.71449155,-0.17999521,0.2572413,0.9468637,-0.6660942,0.48068804,0.7751698,-1.1372824,0.4797933,0.7289089,-1.5109826e-07,0.49980468,0.6677012,0.0014200627,0.54265124,0.62066436,0.0018148181,0.5869336,0.5991216,0.0023024373,0.6210764,0.5900864,0.0028685203,0.5814297,0.6267304,-0.0054357196,0.62263036,0.64811563,-0.0070080734,0.60765606,0.65874237,-0.007562889,0.5888052,0.65699273,-0.00735506,0.5870309,0.6699571,-0.007544067,0.62189686,0.6867232,-0.004483816,0.6070179,0.69558567,-0.0016004421,0.58841294,0.69409275,-0.0012727331,0.5875395,0.71587515,-0.008776409,0.61579275,0.726248,-0.006468196,0.6005902,0.7330865,0.00052944577,0.5834743,0.73189884,0.0032202976,0.5849899,0.7610642,-0.009658807,0.61032164,0.7608959,-0.0077305967,0.5936073,0.76525736,0.000587953,0.5786103,0.76400924,0.0068306173
A,0.3867615,0.7135219,-0.1802822,0.22529614,0.93163306,-0.6657392,0.48098648,0.77189136,-1.1270685,0.47998422,0.7281108,-1.6729824e-07,0.5002966,0.66554135,0.0019273574,0.54227686,0.6161901,0.0029592025,0.586758,0.59391785,0.00390923,0.62052083,0.5857052,0.004729703,0.58176243,0.62443393,-0.004923641,0.6230811,0.6454305,-0.006637259,0.609976,0.658352,-0.0071697133,0.5916888,0.6590365,-0.006911719,0.5872852,0.66764265,-0.0073503107,0.62144756,0.6837182,-0.004604589,0.60692537,0.69302636,-0.0020448193,0.58866286,0.6923194,-0.002072301,0.5876353,0.71323556,-0.008862175,0.6162615,0.7227121,-0.0073815435,0.60124016,0.7299665,-0.0006523932,0.58408594,0.7294072,0.001944689,0.5846445,0.75873846,-0.009923316,0.61135596,0.75770974,-0.008822792,0.59513474,0.7630122,-0.0006743117,0.5799904,0.76282424,0.0054827076
A,0.38667542,0.71304226,-0.21096547,0.21460116,0.915649,-0.7236112,0.4806562,0.75056225,-1.1546383,0.48038936,0.7097617,-1.7283851e-07,0.5006347,0.6459766,0.0014148394,0.5415207,0.5954535,0.0014547273,0.58562905,0.57154214,0.0017524363,0.620445,0.56367034,0.0019686134,0.58119786,0.6035726,-0.009600884,0.62292475,0.62056357,-0.009556836,0.6092203,0.6329733,-0.0074317716,0.590284,0.63370687,-0.0056115873,0.58779365,0.64584064,-0.011772064,0.6204889,0.66184074,-0.0069758254,0.6061314,0.67298424,-0.0024433078,0.5882437,0.6723831,-0.0017257688,0.5891444,0.6910211,-0.012583501,0.6153972,0.70089906,-0.008931001,0.6003351,0.7103314,-0.0011420764,0.58309597,0.71028554,0.0012837017,0.58761567,0.7360878,-0.013009724,0.613066,0.7356836,-0.010817514,0.5960334,0.742063,-0.0022186472,0.5799125,0.74211663,0.0038867276
A,0.3860088,0.7126596,-0.21701899,0.21129405,0.9117323,-0.72820675,0.48058736,0.7454428,-1.1464422,0.4781636,0.6971848,-1.8339229e-07,0.5009936,0.63565767,0.0027526724,0.54308885,0.58631206,0.0035953384,0.5874617,0.56042564,0.0039779437,0.6224781,0.55170393,0.003959483,0.58447504,0.5950972,-0.00418162,0.62670135,0.614904,-0.005461338,0.61252666,0.6310309,-0.0056807534,0.59277225,0.6327331,-0.005390438,0.5902322,0.63492864,-0.0074073975,0.62364733,0.6564299,-0.003784228,0.60861963,0.6690364,-0.00093892886,0.59056807,0.66724473,-0.0011394157,0.59040695,0.679246,-0.009680245,0.6171001,0.6955238,-0.008215091,0.6014732,0.70535606,-0.0017221014,0.5841727,0.70322806,0.0005502575,0.5879884,0.72460914,-0.011439485,0.6149881,0.73052025,-0.011294431,0.5977018,0.73660076,-0.0034997568,0.5811709,0.73387694,0.0025964922
A,0.38373673,0.71231455,-0.21917152,0.19639999,0.9034655,-0.74047995,0.48040766,0.7403298,-1.1504803,0.4800955,0.70109457,-2.1229278e-07,0.5003592,0.63934267,0.002676492,0.54231477,0.5869467,0.0037046357,0.5876835,0.5614536,0.004582523,0.62197423,0.55378634,0.0052268533,0.5846564,0.59345514,-0.0073434343,0.6293118,0.61272514,-0.008790482,0.61539376,0.6295601,-0.007946275,0.59534824,0.6321834,-0.006736314,0.59074813,0.6346328,-0.01034385,0.62801266,0.6546263,-0.007347088,0.61231285,0.66781443,-0.0035792617,0.59358215,0.6669071,-0.0027502687,0.5918635,0.6796301,-0.01216394,0.6204564,0.6943939,-0.010620761,0.60405666,0.7045753,-0.003609798,0.5863726,0.70356625,-0.0008779112,0.59034073,0.72619194,-0.013470442,0.61640334,0.73062074,-0.012759078,0.59858775,0.7371737,-0.00501179,0.5823381,0.7357863,0.00092487363
A,0.38158262,0.71219605,-0.2539459,0.16576988,0.8902514,-0.8077251,0.4806015,0.73735607,-1.1907253,0.48029524,0.70290166,-2.2034072e-07,0.50304264,0.6402454,0.003621732,0.5450566,0.5890064,0.0046327575,0.5907984,0.5661645,0.005359292,0.6247583,0.5607521,0.005576092,0.5868839,0.59683365,-0.009438828,0.63250256,0.619917,-0.009944716,0.61982524,0.6394967,-0.007543237,0.60145855,0.64231247,-0.005731134,0.59166217,0.6383111,-0.013365614,0.6308099,0.66142577,-0.010640559,0.61619043,0.67622733,-0.006010317,0.5975941,0.6751831,-0.004879069,0.5915243,0.6836842,-0.01566048,0.62156475,0.7014966,-0.013956242,0.60554343,0.711902,-0.005923559,0.587924,0.71001995,-0.0029003033,0.5883416,0.7308482,-0.017346617,0.61589783,0.7349726,-0.01630455,0.59894603,0.74155104,-0.007721551,0.58279705,0.74005985,-0.001516364
A,0.3809663,0.7121152,-0.27524713,0.17550611,0.89392644,-0.8494647,0.4808902,0.7378951,-1.2897024,0.4797011,0.7003908,-2.1114107e-07,0.50237834,0.6386605,0.00315066,0.5443921,0.58717185,0.0042060176,0.5889855,0.5609199,0.0048629083,0.62318563,0.55158114,0.0052102734,0.5870316,0.5969396,-0.007532962,0.6344418,0.61588246,-0.008638432,0.62286717,0.63530254,-0.0069701876,0.6037352,0.6400336,-0.005260774,0.5922086,0.63752264,-0.010826815,0.6295066,0.65966487,-0.0076265237,0.6147228,0.67328054,-0.003435046,0.5963657,0.6717572,-0.0026838665,0.5921719,0.68232304,-0.012856894,0.6203916,0.6990264,-0.011487447,0.60410225,0.70888174,-0.0042639636,0.58633363,0.70724046,-0.0015274389,0.58986807,0.728895,-0.01430397,0.61637104,0.7333723,-0.013673697,0.59908915,0.73903936,-0.0057025314,0.58270264,0.7370388,0.00030348275
A,0.38042367,0.7122539,-0.2601517,0.20275676,0.89572334,-0.8049469,0.4811629,0.73827374,-1.2517564,0.47920024,0.70111114,-2.3775124e-07,0.5024993,0.6383818,0.0036167197,0.5443659,0.58619136,0.0044923443,0.58869684,0.5601049,0.0046472005,0.6225353,0.5501737,0.0044690124,0.5869212,0.5956398,-0.007185261,0.632913,0.6144256,-0.010191794,0.6190746,0.6334592,-0.00985116,0.5978261,0.63755286,-0.008717968,0.5920588,0.63639,-0.011204675,0.6292808,0.65928394,-0.009949156,0.6134416,0.67323846,-0.006577618,0.59465396,0.6714832,-0.0059936563,0.5919331,0.68102163,-0.0141069535,0.62007403,0.69922054,-0.014687781,0.6030263,0.7091422,-0.007667048,0.5848468,0.70712364,-0.004494449,0.5894847,0.7276354,-0.016348578,0.61601746,0.73381174,-0.016754407,0.59799755,0.7397698,-0.0087178815,0.58147365,0.73753035,-0.0023857448
A,0.38051486,0.7122645,-0.2548172,0.21664846,0.95174325,-0.7880666,0.4815362,0.74452806,-1.1789292,0.48182786,0.70497143,-2.217952e-07,0.5033878,0.64018345,0.0044258735,0.545027,0.5864125,0.0056354376,0.58882153,0.5585848,0.0060789776,0.6223281,0.549087,0.0061392784,0.5877892,0.59394544,-0.006147996,0.63312894,0.6117888,-0.008444563,0.6194681,0.6287408,-0.008331841,0.5986601,0.6324528,-0.007393099,0.59410083,0.63521504,-0.010205615,0.6308501,0.6544821,-0.007878833,0.6157681,0.66675353,-0.004781724,0.59662,0.66596955,-0.004403647,0.59506845,0.6804467,-0.012945889,0.6243629,0.6941422,-0.011789225,0.60871893,0.70359814,-0.0048660617,0.5904368,0.7032617,-0.0020972998,0.5932228,0.72729754,-0.015033049,0.61970603,0.73090833,-0.0143780485,0.6027521,0.7369355,-0.006404966,0.5862397,0.7362225,-0.0001985202
A,0.38043255,0.7130368,-0.26868236,0.19723356,0.94416934,-0.80255777,0.48150057,0.74785364,-1.1801732,0.48616982,0.7117369,-2.1551348e-07,0.5047752,0.6444008,0.0027490007,0.5427081,0.5864819,0.0031897037,0.58844274,0.5591737,0.0039446033,0.6230295,0.55138755,0.004528622,0.59228295,0.59930724,-0.011577205,0.63842785,0.61808574,-0.010360216,0.6236598,0.6365721,-0.0057360167,0.60300195,0.6411628,-0.0021824306,0.5989517,0.64089423,-0.014288842,0.63668895,0.6598435,-0.009347983,0.6204858,0.6736317,-0.0037320806,0.60102594,0.6739902,-0.0022662298,0.5999322,0.6860445,-0.015030603,0.62756115,0.69991934,-0.010963097,0.6107319,0.7094466,-0.0026023749,0.59241986,0.70909345,8.1759514e-05,0.5978156,0.7331228,-0.015189149,0.62286067,0.73429644,-0.012188426,0.6053244,0.7401761,-0.003342845,0.5889412,0.7396888,0.0027757606
A,0.380423,0.7117039,-0.20211256,0.19175482,0.94136536,-0.61220187,0.47762263,0.7536614,-0.9556664,0.5005067,0.73055506,-1.6541998e-07,0.5179486,0.6614121,0.0014281777,0.55037445,0.60119903,0.0008330004,0.59566665,0.57667714,0.0009900988,0.6309019,0.5765985,0.001127819,0.60223705,0.6140417,-0.011043423,0.6451796,0.6287794,-0.008628325,0.6317611,0.64293224,-0.0036945061,0.6126332,0.64626616,-0.00022620405,0.61138403,0.65492296,-0.013037124,0.64502215,0.6684347,-0.006655727,0.62923557,0.6795981,-0.0014616557,0.61060727,0.68026704,-0.00057777663,0.6129156,0.6991614,-0.013002839,0.63841474,0.7086881,-0.007932348,0.6216156,0.71687794,-0.00022153342,0.6036873,0.71713823,0.0018274052,0.61049294,0.74433875,-0.0124829225,0.63232815,0.7439759,-0.009144462,0.61459386,0.74863493,-0.0006232953,0.59843695,0.7490706,0.0052616256
A,0.3830495,0.7205697,-0.19670293,0.19141805,0.9397729,-0.63520175,0.48404837,0.7767124,-0.9894183,0.52553415,0.7461005,-1.2682882e-07,0.540527,0.67699283,0.00013391595,0.5739452,0.6191266,-0.001568349,0.62026376,0.5975702,-0.0021087518,0.6525223,0.6129018,-0.0028526003,0.6240612,0.6301175,-0.0112139275,0.66115737,0.64353424,-0.010212742,0.6454805,0.6577367,-0.008849898,0.62578803,0.6610738,-0.007879553,0.6356503,0.67411816,-0.012354104,0.6618212,0.68598306,-0.0049191015,0.6453984,0.69705766,-0.000567091,0.62680364,0.6980238,-0.0007188516,0.63881147,0.7196841,-0.011693386,0.657748,0.7270249,-0.0038994483,0.64256597,0.73482966,0.003433164,0.62522805,0.7349726,0.0044310857,0.6371944,0.76386833,-0.010947881,0.65418446,0.7622394,-0.0047036763,0.63724685,0.7677568,0.0043413644,0.62120175,0.7688159,0.01007595
A,0.38707018,0.72159696,-0.1740539,0.20871925,0.9487477,-0.5797831,0.49891454,0.78412306,-0.9209794,0.53703475,0.7526189,-1.3958568e-07,0.54654896,0.6843112,0.0005260991,0.5813273,0.62662053,0.0012425721,0.6285116,0.6034484,0.003030544,0.6590401,0.6161276,0.0045014108,0.63239264,0.6358889,-0.007185885,0.6688981,0.6486171,-0.0056162276,0.6542163,0.66260016,-0.0046351473,0.6357696,0.66651595,-0.0039752903,0.6445868,0.6793997,-0.007393589,0.6700752,0.69062,-6.581241e-05,0.6544734,0.70044386,0.003368121,0.63668454,0.7023606,0.0030647398,0.6486648,0.724757,-0.006144208,0.6644025,0.73180807,0.0008204585,0.6496079,0.7381931,0.0061188093,0.63279355,0.7390644,0.006441833,0.6482185,0.7691273,-0.004728505,0.66058207,0.7679894,0.0011849102,0.6446899,0.7728795,0.008316963,0.6302695,0.7729962,0.012884901
A,0.39880997,0.7225753,-0.17141941,0.22423017,0.94772166,-0.567238,0.5113396,0.8020946,-0.8878728,0.5577644,0.76289046,-6.682205e-08,0.56779313,0.69111687,0.002278843,0.6043235,0.6408512,0.0031086786,0.64970315,0.6210009,0.004918228,0.6797998,0.6312652,0.0065892604,0.6555753,0.6567113,-0.009010117,0.6880039,0.6632112,-0.005126776,0.67161334,0.6723738,-0.0017068621,0.65287435,0.67657655,0.0005155467,0.6677042,0.7014372,-0.0097220205,0.68612945,0.70430154,0.0015000735,0.67070544,0.7096281,0.0074577443,0.6538776,0.7116735,0.007842996,0.6700043,0.74638754,-0.008451867,0.6808815,0.7445878,0.0028145688,0.6672523,0.74807346,0.009571182,0.65155923,0.74997926,0.009433992,0.6674682,0.7878604,-0.006971818,0.6755459,0.780654,0.00164457,0.6603007,0.7837791,0.009584055,0.64658535,0.7855358,0.014005262
